rank_emul	rank_star	rank_outdeg	rank_tweet	pagerank	sumMnei
12584	13251	11770	8765	13294	7382
12585	8783	9389	8072	7865	3667
12586	12845	11370	10383	12499	9022
12587	13272	13450	13427	12648	7213
12588	11606	8583	3546	11965	9115
12589	13101	11504	10409	12145	9270
12590	13399	10822	11097	13692	6543
12591	8307	12870	6791	9727	11275
12592	11674	10279	4325	13374	7338
12593	10082	11509	8302	11286	10247
12594	11267	5833	4902	11964	3861
12595	13526	12055	12483	13317	7663
12596	9301	7391	6243	9562	7359
12597	11168	11084	5900	12996	6960
12598	10319	10149	5658	11582	7881
12599	12412	8634	974	13661	6911
12600	13129	9993	7758	13700	6571
12601	9393	5519	2218	10944	4937
12602	12707	9783	6408	13872	5639
12603	7638	11994	3775	10586	3179
12604	13517	13004	11785	13954	4625
12605	8428	9062	7357	10509	4252
12606	8349	10251	5848	11797	4192
12607	13191	8146	12631	12298	4287
12608	13085	12433	11574	13177	5757
12609	11704	9549	1886	13724	6374
12610	13319	12697	10745	13691	5907
12611	12016	7506	5877	9879	6636
12612	5770	2289	10624	7018	4673
12613	5975	10121	7447	4164	5818
12614	10537	10290	6678	12095	9587
12615	11614	8870	4601	12031	9500
12616	11667	10268	7464	12337	7472
12617	12881	12009	9875	13768	3438
12618	11139	10417	7187	11844	9246
12619	6140	5988	4236	10116	3283
12620	11400	7181	7148	12275	4189
12621	11546	9604	6628	12717	8194
12622	8017	6789	1294	9590	7219
12623	11724	10424	9062	12607	4859
12624	7851	6189	9247	8085	3000
12625	11746	10557	4557	13905	5521
12626	10805	8654	3962	13492	6715
12627	9859	10215	6050	7327	12200
12628	13295	11512	10411	13474	7644
12629	9700	8467	1669	13523	7571
12630	7662	9841	3512	9950	11055
12631	10415	10187	1965	13001	8364
12632	10172	7094	7405	8129	5420
12633	11204	8792	3789	13493	6731
12634	12643	11072	9677	13653	4178
12635	12644	9849	6216	13645	4173
12636	11974	10813	4672	13800	6704
12637	12278	10876	5212	13681	6167
12638	7106	9743	802	8993	11443
12639	12878	12032	11428	12099	9006
12640	10856	9095	5008	12485	9012
12641	10977	9941	5177	13639	5959
12642	10141	9851	4422	13011	6613
12643	12568	10075	6428	10889	9541
12644	7928	13308	11899	9449	11496
12645	10839	9358	5276	12189	9298
12646	13279	12591	11618	13392	5139
12647	7688	9299	2916	10561	4081
12648	12959	10902	5532	13244	7958
12649	12160	7050	6385	13670	3133
12650	11578	8857	6150	13304	5876
12651	13499	10085	12043	13563	6498
12652	10098	8460	2240	12902	8216
12653	10820	9972	3216	12929	8378
12654	13439	10449	9571	13973	4409
12655	6569	12043	8358	7329	12537
12656	12485	9305	4194	13694	6585
12657	9818	7427	7800	6496	4563
12658	13510	11185	12220	13120	7248
12659	9666	6477	3391	11436	3579
12660	10195	9925	4222	12413	9244
12661	11006	9778	8511	8565	7181
12662	12892	9693	6872	13364	7316
12663	11819	8948	1291	13625	6046
12664	12833	6972	7113	13489	3299
12665	8579	7782	1713	13186	3646
12666	12119	8853	4173	12030	9709
12667	9772	10142	7449	9750	5323
12668	11633	7202	1757	12571	5502
12669	7811	8841	7073	7171	3738
12670	11097	9212	3895	12740	6877
12671	6327	9328	1807	9231	6186
12672	10121	6988	10123	7241	4328
12673	12106	9220	7707	13507	6710
12674	13441	12022	12475	13767	3436
12675	12696	9467	1011	12913	4907
12676	5991	8756	1161	12000	3415
12677	9766	6352	9389	10157	6839
12678	11871	11036	6496	12239	9267
12679	13196	9508	7124	13958	4366
12680	11891	12847	11728	11486	7651
12681	12741	12336	7996	13717	6544
12682	13440	9104	11986	13243	7642
12683	5251	9524	10948	7372	12541
12684	13023	12160	7985	13714	6538
12685	12144	8660	1198	13779	4681
12686	10741	9137	3126	13652	4171
12687	2584	7683	12190	3919	12148
12688	10982	9140	8454	12745	4437
12689	9923	9638	6862	12633	6814
12690	12657	11707	10459	12552	8624
12691	13089	12623	8871	13823	5926
12692	13391	12992	12973	13000	7511
12693	12760	10941	8241	13254	7940
12694	7196	9777	5630	4764	8567
12695	6748	7860	6119	10313	3210
12696	11151	12458	10674	6691	8163
12697	8157	9274	5778	9128	10228
12698	7932	6636	530	12319	4866
12699	8948	9481	1297	9224	7814
12700	11673	11732	10466	11869	9386
12701	10288	11849	8334	9349	11251
12702	13143	11853	8779	13073	8291
12703	11133	9537	7723	12187	9217
12704	12658	10512	9081	12858	6532
12705	10155	9082	5423	10861	6101
12706	9109	8509	3464	11684	5601
12707	10923	10338	10212	9379	11337
12708	8181	10795	7212	7447	12373
12709	12470	11541	8307	12917	8615
12710	11903	12933	7332	12033	9640
12711	9385	6845	5967	7105	4641
12712	11910	11689	4802	13933	4339
12713	6762	11496	9219	7175	3746
12714	13317	11529	7280	12827	8642
12715	12950	9068	4279	13584	6516
12716	12305	9968	10166	9228	6509
12717	5099	2286	8817	7017	4674
12718	5096	7277	4912	7283	7303
12719	11371	9376	4866	12942	8077
12720	13520	12835	12864	13718	6547
12721	12864	12571	11612	10977	10436
12722	4542	13443	13416	6262	13511
12723	13310	12476	9953	13865	5698
12724	12003	10538	4779	13195	6798
12725	2693	11216	8270	3677	13481
12726	13030	11298	11190	12267	8600
12727	8736	5028	6926	10287	2600
12728	9421	12137	2457	12590	9127
12729	12169	13381	13343	11651	9686
12730	9867	12663	6554	9671	10053
12731	11543	10896	8231	12392	9412
12732	12951	8449	13483	11554	6080
12733	13011	8894	1396	13822	5925
12734	11873	10592	4938	13662	6912
12735	12811	8484	3393	13777	4679
12736	4005	8967	3248	7347	12315
12737	13221	9720	8973	13482	7292
12738	12925	12084	9891	13263	7760
12739	9979	12361	8845	10027	6648
12740	12799	7753	11174	11360	4944
12741	7621	11559	7938	10510	4243
12742	13276	11749	12379	12637	8334
12743	7804	9926	7417	7243	12267
12744	13478	10125	11008	13318	7404
12745	12681	12349	9933	13101	8082
12746	7802	8794	5119	8282	6007
12747	9083	8993	1836	13651	4179
12748	9234	9839	8111	8908	5593
12749	10094	7529	7824	9618	7009
12750	8709	10722	5885	10019	6649
12751	5016	13392	13357	6174	13379
12752	12790	8160	11577	12131	3612
12753	13311	10508	11052	11771	9320
12754	10762	10791	6275	12186	8453
12755	11605	12594	4688	13420	6852
12756	9996	10771	6091	10265	10043
12757	12891	12461	12671	12139	9417
12758	10555	8607	3883	11201	8500
12759	13347	9607	10135	13606	7073
12760	12803	11731	10464	12765	8409
12761	7966	12988	12970	9041	11667
12762	9482	11554	8308	10317	7506
12763	13037	12317	11534	13466	4903
12764	11252	12844	12870	8514	8190
12765	12360	12388	8390	12723	7605
12766	7222	9017	3025	10998	7220
12767	10962	9670	6201	9587	11181
12768	12344	11738	11320	10706	7319
12769	7917	12861	12883	1611	9910
12770	11617	10157	6046	11851	9548
12771	12073	13203	13139	11157	10245
12772	8408	11557	9231	7532	10294
12773	13327	12920	11754	13690	5396
12774	10118	10889	7856	10450	10080
12775	7188	9076	8052	3700	8141
12776	7025	8561	2171	8572	6062
12777	5413	10325	12078	5362	12605
12778	12161	11152	9170	10498	7469
12779	13259	11232	7565	9166	10826
12780	11304	8720	4984	9654	10076
12781	11653	8813	1769	13959	4368
12782	10815	8900	4714	13325	7601
12783	11225	6780	4076	10015	7772
12784	13162	10895	12160	12391	9411
12785	11669	8497	3163	12667	8312
12786	12466	8865	3556	12357	8994
12787	11194	9368	966	13835	5409
12788	9894	11799	9828	9250	10039
12789	12103	13493	13473	6320	8428
12790	8576	9569	4881	10760	10425
12791	10810	6980	2793	11317	8038
12792	13238	8868	8927	13877	6016
12793	9776	10548	9087	8099	11806
12794	13137	13238	13181	12794	6886
12795	11051	12171	12530	10578	3177
12796	9563	8532	3543	11790	6800
12797	13427	10406	12086	13517	6303
12798	13267	12656	11643	13425	7017
12799	12929	9054	8050	11731	9899
12800	11418	13067	9422	11656	10040
12801	8002	8542	925	11685	5613
12802	12904	8827	4171	13832	5414
12803	7687	6663	1795	9657	3208
12804	10588	10082	3521	12317	8748
12805	13005	11275	7261	13950	3819
12806	13537	10793	12139	13808	6694
12807	7605	12394	4970	11227	5438
12808	3260	12567	6552	5946	11643
12809	13102	8874	6808	13722	6372
12810	10549	10501	5675	11596	8595
12811	6856	7487	7199	7735	3308
12812	13361	7488	4561	11053	7641
12813	11955	11576	9237	12432	6657
12814	4265	13355	11919	2229	13347
12815	11922	9831	3594	13710	6528
12816	11330	10807	1896	13486	6502
12817	7238	9577	8489	7658	12550
12818	10215	9961	3214	13464	4890
12819	9693	6877	1882	10713	6996
12820	11582	9847	5466	12478	7428
12821	8235	9408	6840	10445	10117
12822	13463	10158	10192	13799	6703
12823	8354	10353	4927	8358	11613
12824	9480	10824	9630	8511	8179
12825	13460	12622	10721	13757	4951
12826	12654	9888	1254	13194	6802
12827	12985	10088	8140	12259	9303
12828	9955	11737	6318	11628	6360
12829	10027	6623	3067	12223	2826
12830	13177	9591	8089	13399	7436
12831	12709	8983	4720	12813	8404
12832	7841	6676	4070	5085	10580
12833	12313	11897	9842	12567	8757
12834	11187	11977	9865	9068	7093
12835	11619	10969	8650	13543	4781
12836	12333	8639	5400	11973	9507
12837	13516	7317	11006	7718	6944
12838	9536	10867	8635	9405	11356
12839	10347	8491	2242	11601	5974
12840	12600	6606	3065	13207	3338
12841	10818	8858	1393	13143	5766
12842	9048	8555	1937	10402	7376
12843	11703	9920	5830	13067	7060
12844	11622	8505	7339	9801	10037
12845	12877	5930	6245	12306	3066
12846	12939	12484	12681	11040	10097
12847	9932	7668	5898	11533	4017
12848	10131	11973	2762	13050	7767
12849	6218	11055	6499	6823	10298
12850	13312	12410	12649	13168	8083
12851	5067	8523	56	7625	12340
12852	13017	10209	7778	12968	8240
12853	12656	8611	6564	13833	5407
12854	8932	8917	2075	12280	9280
12855	11023	12925	8895	10080	10632
12856	5080	2526	8354	7086	4935
12857	9419	11458	9211	8862	9685
12858	10287	9898	3209	13704	3891
12859	10998	11103	2348	13801	6712
12860	11169	7798	11199	10109	7193
12861	13241	8936	8933	13870	5634
12862	13155	9188	7096	13923	5485
12863	7781	12068	3541	10533	5064
12864	11411	12613	9982	11572	10023
12865	12044	13492	10897	12963	5185
12866	10358	6984	3577	13112	4654
12867	12738	9772	8105	13732	5831
12868	10338	11130	9168	9820	6306
12869	11305	11626	12343	11679	6446
12870	13476	12521	12699	13166	8166
12871	13487	10613	11061	13629	6041
12872	12586	11846	9833	13278	7833
12873	11913	10998	8656	12417	7160
12874	12802	10604	6263	13391	5140
12875	13132	11586	12328	12912	4896
12876	7044	11891	4584	7716	6665
12877	8855	6288	9908	7676	3300
12878	10597	13214	10071	8362	11091
12879	13198	12217	2763	13864	5696
12880	11116	9110	5762	11149	9467
12881	12635	11538	8306	13883	3992
12882	11642	11955	8347	12803	6888
12883	12749	8704	8433	13614	6237
12884	10601	9055	6165	8834	4991
12885	8786	7402	4553	12646	4616
12886	8582	10509	5509	8330	11783
12887	13044	8588	7671	13889	5180
12888	12286	12240	9912	11747	9913
12889	9245	13364	11926	10005	11102
12890	11355	11000	10307	11387	9164
12891	10567	11898	11381	12270	3932
12892	12533	11471	9215	12050	9594
12893	10403	11008	6983	8528	8207
12894	11015	11161	7252	12615	5575
12895	11039	7779	12236	10515	2693
12896	9636	8582	474	11779	9761
12897	11753	8755	6568	13303	5874
12898	10950	9436	10941	9751	5324
12899	12883	13082	7063	13038	8606
12900	11920	9850	7746	12479	7427
12901	8811	10218	3685	8160	11993
12902	7799	9322	7103	8321	12039
12903	12133	9558	7399	12734	7198
12904	8807	9719	4301	10506	4237
12905	13428	12203	12540	12824	8622
12906	12182	8822	4711	13751	6402
12907	10861	11773	9819	11868	9379
12908	12208	8089	7986	12475	3265
12909	12504	10739	2819	13421	6850
12910	12436	11837	7295	13093	5212
12911	11161	12640	11636	12990	3958
12912	12913	12327	12605	12036	9603
12913	9330	7264	2446	11331	5736
12914	9987	9651	1756	8833	4997
12915	9640	9682	4891	11355	7332
12916	12335	7663	4153	11412	6987
12917	9230	11329	9728	10576	3175
12918	13480	12618	11627	12880	8596
12919	12647	9267	671	12279	9236
12920	7316	10545	4931	8947	11141
12921	6704	6044	4041	6791	9233
12922	8238	12104	6540	6350	11938
12923	5373	12182	10600	5742	12851
12924	13287	13124	10064	13790	5397
12925	10865	10642	8606	12210	8802
12926	10989	7578	6968	10368	8611
12927	5476	8726	2600	8307	11893
12928	11855	8982	228	13192	6799
12929	4475	10102	1621	6137	13310
12930	9535	10915	6979	10466	10476
12931	12639	12250	9916	12735	7204
12932	6201	6744	3483	7056	3596
12933	2669	2928	6869	1582	7280
12934	13475	10692	9607	13960	4364
12935	7608	8612	1283	8301	11789
12936	11758	6925	6369	12507	4971
12937	13230	12051	9883	13761	5265
12938	13341	10175	12056	13279	7821
12939	5641	11068	11149	4932	12680
12940	13466	12383	12638	13442	6394
12941	10476	10309	9044	10644	10725
12942	9517	7064	4628	12180	6485
12943	3104	12048	9314	6202	13415
12944	11107	12386	5931	13033	7932
12945	11721	10247	4550	13845	6006
12946	9827	9165	3728	13009	6611
12947	13170	11716	10461	13097	5224
12948	7708	6549	224	12705	3923
12949	10385	9093	2192	10870	9076
12950	10817	6873	534	10167	4768
12951	11595	11064	7885	11581	7891
12952	10715	7831	9207	11707	6008
12953	13027	11855	8780	13685	6433
12954	8892	9128	1239	11910	8963
12955	10702	9803	8513	11462	9723
12956	13212	11702	11309	13047	7537
12957	12285	6955	4736	12297	6232
12958	12987	8678	10903	12936	5875
12959	13020	11833	9832	13085	5211
12960	12740	8584	1821	13721	6552
12961	11612	10625	12114	10319	10567
12962	12456	11319	7263	13561	6785
12963	9438	6844	5425	12112	6992
12964	13484	9594	3273	13459	6133
12965	10571	8560	5398	10621	10468
12966	10503	8682	5113	12982	6107
12967	8767	11549	9772	8989	11346
12968	10138	9781	6210	12926	3704
12969	11241	11769	4962	13148	8324
12970	12710	10495	7809	13780	5788
12971	13462	8677	2041	13793	6684
12972	6178	9410	2053	11680	6447
12973	12018	11163	6299	12864	7451
12974	7964	7188	4646	9646	4203
12975	12007	11401	7579	12635	6462
12976	12698	12339	11543	12801	6865
12977	12008	9551	2025	13836	5416
12978	3581	10033	5481	6394	11690
12979	12009	10681	9605	12097	9054
12980	12204	10767	5525	12944	8092
12981	10886	12292	12586	7896	9147
12982	12047	12953	10813	12955	5181
12983	13009	13001	10827	13736	5550
12984	9470	6471	8023	9320	4004
12985	11001	11356	7913	12205	8722
12986	10221	12602	4811	11223	5437
12987	12531	8507	6140	12873	6168
12988	8223	9409	1753	11453	9534
12989	13136	9761	12017	12784	6856
12990	13284	11287	10368	13400	7437
12991	12776	11098	7551	13738	6361
12992	12554	13358	11920	13545	4783
12993	5905	9533	5997	7203	4709
12994	7521	9613	1066	12927	3707
12995	10239	10437	12089	10513	4239
12996	11949	10787	7845	12364	8863
12997	9893	8408	10879	4793	8886
12998	5093	9191	752	8576	6056
12999	12769	7713	12205	12067	3511
13000	13294	13146	11843	13709	6176
13001	11984	5851	6897	12224	3455
13002	11035	9182	2525	11788	8993
13003	12826	10465	11044	12286	9070
13004	11180	10762	8218	10124	6762
13005	9427	12727	11679	9437	11290
13006	11654	9506	2537	13753	6645
13007	12860	10297	12074	11717	9266
13008	7013	9864	4757	9021	11564
13009	12637	12251	8837	13219	7907
13010	12945	6568	6797	10959	6300
13011	8189	8652	4981	9749	5321
13012	8134	7160	3375	9829	6134
13013	5619	10087	6660	7595	12389
13014	8809	9453	2154	10511	4244
13015	11596	10851	6973	11662	9902
13016	10985	7999	10528	8910	6914
13017	8278	5382	3460	10903	4498
13018	10765	7428	8172	10311	6634
13019	10116	8727	5577	12540	6403
13020	9216	9100	10106	7467	12182
13021	9832	8950	2434	12639	6812
13022	13328	10220	12062	13467	4892
13023	12563	10224	9555	13469	4891
13024	12999	11911	11384	12951	7755
13025	10903	11937	6324	12137	9432
13026	6946	8511	181	11479	9639
13027	12625	12715	9996	13172	6990
13028	7888	13444	13421	9447	11508
13029	5215	2390	8811	7690	4740
13030	13549	8493	11971	13965	4063
13031	6703	5580	763	6863	5387
13032	12793	10005	5646	12096	9561
13033	8749	12044	8822	10581	3174
13034	13103	12696	11666	12266	8065
13035	13232	12864	11732	12419	7161
13036	11429	9124	558	13806	6698
13037	9740	12219	12549	9737	11197
13038	11600	8343	7062	12073	7172
13039	11294	10932	8239	12960	5184
13040	10255	13384	7665	8481	11742
13041	11752	9750	6636	13306	5886
13042	12171	9988	5320	12908	7486
13043	12813	11023	11139	11350	8754
13044	10636	9948	7422	12529	9185
13045	11588	9965	10165	9102	11415
13046	12863	10624	9593	12489	9063
13047	12342	10961	9655	12697	7776
13048	11894	10566	9586	11490	7650
13049	8600	10900	7218	9710	10973
13050	13524	13218	13154	13663	6915
13051	10641	8550	1788	12541	8940
13052	6987	5845	5313	8763	2493
13053	12463	7920	8322	13076	4872
13054	13154	8764	3967	13511	6036
13055	11684	8942	8043	11689	5606
13056	12652	9492	4094	13570	6667
13057	4090	11761	9262	5641	13412
13058	10564	6545	1432	12493	3681
13059	12751	9464	9483	13298	5872
13060	10316	10396	4773	8971	11509
13061	10501	8891	2672	12218	8033
13062	13268	10007	8535	13939	5251
13063	7012	10567	6940	7178	3742
13064	10696	11308	4797	12524	8805
13065	12256	12634	8007	13345	7231
13066	11938	9605	7129	13305	5879
13067	12807	9717	7736	13716	5670
13068	13454	13475	13455	13524	7568
13069	10444	11374	11207	9720	11204
13070	12066	12369	9936	12802	6867
13071	8831	12510	11591	7322	8353
13072	9370	13321	13272	8356	11731
13073	13034	9929	8527	13689	5394
13074	9170	12530	9378	8517	8184
13075	12613	8961	5421	13929	4335
13076	10607	6942	5146	12068	4391
13077	9883	11253	4464	9717	11259
13078	10548	8990	7696	11092	9450
13079	12983	10161	7174	13401	6970
13080	4856	2283	8809	7020	4677
13081	8864	9431	5790	6730	7785
13082	12064	12769	9405	11478	9638
13083	12777	8897	8439	13472	6969
13084	7812	10526	7193	7181	3737
13085	11991	11623	7027	12976	7321
13086	13183	12015	7976	13912	5810
13087	12641	12119	11462	12159	6936
13088	10354	7851	7935	6703	8104
13089	10821	9882	4118	13040	8517
13090	11989	11604	7596	12774	8494
13091	13092	12195	10604	13266	7765
13092	9982	10264	2237	13766	3437
13093	12284	11357	9734	12138	9435
13094	13048	11423	7927	13916	5021
13095	12460	11477	4684	13927	4566
13096	9430	8844	1830	13503	6716
13097	10957	10779	7520	12961	5176
13098	5217	2392	8813	7693	4738
13099	11702	8736	4985	13117	7235
13100	11054	9302	1704	12788	6871
13101	12425	10144	3681	13850	5384
13102	13471	10206	8147	13193	6803
13103	9771	10924	1302	12347	8830
13104	11280	9039	4607	12238	9268
13105	12401	9696	8098	13205	7294
13106	13511	11511	11239	13926	5364
13107	11253	12681	11659	8525	8205
13108	10536	12061	12487	9733	11295
13109	9254	8201	6329	8720	5775
13110	11350	11132	10332	10521	9824
13111	4042	11272	7904	5572	12716
13112	12043	11372	8714	12940	7713
13113	11830	12809	10016	11116	9961
13114	11043	11139	8679	9714	11258
13115	11536	7788	9719	7261	9483
13116	13043	13274	13216	11802	9428
13117	12461	9873	7749	13358	7176
13118	9289	9913	3210	9373	10879
13119	11584	10507	4145	13331	6832
13120	10119	10659	8610	9520	7622
13121	13157	13196	9430	13571	5822
13122	10552	8489	9444	11261	9781
13123	11020	9723	12014	5265	9294
13124	11987	9800	5464	13084	5213
13125	12690	12169	11483	11907	7848
13126	13546	12358	12621	13585	6517
13127	13481	13064	11807	13814	5989
13128	5809	2394	5229	7689	4736
13129	10208	7001	7391	8236	4748
13130	5429	2524	8810	7919	4834
13131	5638	2529	7625	7917	4829
13132	4935	8768	943	7895	9143
13133	8007	8786	2356	10788	10591
13134	12603	9742	8976	13301	5884
13135	5011	12651	12755	5689	12981
13136	11486	12334	5565	10894	9767
13137	9246	12722	10755	9306	10815
13138	11636	9312	6836	11376	9763
13139	11516	10777	6092	12345	8627
13140	12662	9953	10978	11583	7880
13141	2101	5418	304	6758	7012
13142	9732	9419	4867	9400	11434
13143	12810	10482	6257	13892	5719
13144	13180	11051	8665	13890	5179
13145	9873	11935	6323	9944	11049
13146	11117	8473	1124	13297	5887
13147	8973	11127	7248	10419	4976
13148	4857	2284	8812	7019	4676
13149	6297	2530	5230	7918	4830
13150	12122	9318	5015	13804	6707
13151	13195	7051	1887	12991	3801
13152	6124	11237	11180	8447	11853
13153	10074	11322	6112	10932	10355
13154	7182	8947	5258	7892	9142
13155	11688	9238	4513	11858	7154
13156	10867	9663	6200	12093	8951
13157	12346	11608	4800	13184	7933
13158	11638	11691	9801	12105	8684
13159	9361	12190	5929	8086	10260
13160	10224	12447	4587	11668	9608
13161	8782	8257	12838	2986	9535
