rank_emul	rank_star	rank_outdeg	rank_tweet
3898	3491	2299	937
3899	5642	5478	3964
3900	2639	1162	898
3901	2220	1845	300
3902	2468	3363	7823
3903	5276	3807	4491
3904	4578	948	6706
3905	6164	2274	9181
3906	1758	923	1855
3907	9320	4043	7588
3908	4298	2802	10263
3909	2387	2147	1955
3910	8611	6251	12457
3911	2755	4042	3539
3912	2842	7967	10498
3913	6548	3202	10870
3914	7557	7763	7899
3915	5402	13077	13040
3916	10464	10752	12132
3917	2090	1421	1640
3918	3877	1186	3507
3919	6720	9339	11995
3920	3341	8916	8041
3921	1205	1160	644
3922	5152	2212	660
3923	5109	1565	5346
3924	7479	6200	12371
3925	2650	7695	8667
3926	3566	1636	6462
3927	5640	2958	6714
3928	4705	9079	1543
3929	9467	12938	12931
3930	8517	6298	11509
3931	9420	10431	9570
3932	5259	2751	3128
3933	1833	1037	930
3934	8902	9249	3316
3935	4772	10671	9603
3936	7420	8357	11840
3937	2081	1831	1875
3938	5298	3940	8524
3939	3004	12004	10545
3940	4084	10842	8222
3941	5218	4599	11533
3942	8641	13477	13458
3943	4476	13351	13300
3944	2521	5913	5842
3945	8396	5991	8194
3946	9488	7984	11380
3947	2679	4920	8966
3948	7274	3512	579
3949	4625	2246	4010
3950	7400	9338	5983
3951	2472	1750	6959
3952	5434	6239	8343
3953	7435	7103	10141
3954	3861	11171	11170
3955	4414	8381	13173
3956	6849	2643	8183
3957	7002	2903	4283
3958	3177	13319	10078
3959	7186	2309	2040
3960	4114	2216	5414
3961	2597	4790	4178
3962	5699	10960	12171
3963	4132	1932	3794
3964	3366	11059	11147
3965	1521	1778	323
3966	2395	4556	7954
3967	4474	11044	12191
3968	2073	3136	2994
3969	9181	13296	11895
3970	8851	5634	4856
3971	2366	2352	3275
3972	6079	12986	7659
3973	8146	2839	9322
3974	1889	1113	96
3975	6763	2460	1957
3976	5461	2568	1517
3977	4619	3275	4378
3978	742	752	455
3979	5089	6661	869
3980	7695	2647	9101
3981	3896	4432	6687
3982	4608	4846	3655
3983	2016	8227	9394
3984	3867	1317	2104
3985	2852	1159	362
3986	3810	8005	7043
3987	3784	1609	1388
3988	3744	3960	6662
3989	2810	2236	1530
3990	5222	5441	3547
3991	4562	7157	3374
3992	2754	6384	12877
3993	6184	1509	4913
3994	2736	1508	6034
3995	7703	4837	4610
3996	6958	8547	8426
3997	6318	2377	6734
3998	3297	11181	8686
3999	6602	6751	8044
4000	4391	3599	5309
4001	6550	11025	3056
4002	4332	3688	7911
4003	4691	10518	10238
4004	5350	7542	6086
4005	3613	2070	2858
4006	3640	3637	4776
4007	6680	3161	10427
4008	1832	2827	10405
4009	6688	1994	7695
4010	7227	12074	12496
4011	7820	11798	12399
4012	7569	3020	1785
4013	5352	2520	2653
4014	10276	13149	13089
4015	1704	1042	2992
4016	5837	7455	6457
4017	2419	4912	818
4018	2340	7418	12082
4019	5896	4083	5386
4020	2785	8371	13144
4021	4844	11262	10363
4022	4628	2005	2307
4023	9389	11607	11272
4024	6496	5927	11031
4025	2190	1531	578
4026	2121	6450	10892
4027	2168	2166	3849
4028	8723	1679	2219
4029	3315	11590	12329
4030	5549	4475	2381
4031	5459	2766	3828
4032	3548	1463	2036
4033	2814	5585	1870
4034	6084	4700	3781
4035	5871	1662	6711
4036	7249	9883	2119
4037	5868	5819	9510
4038	2694	2381	6503
4039	8283	11971	4474
4040	566	1337	15
4041	1581	957	303
4042	1420	733	1954
4043	6743	7096	6011
4044	4130	6183	7287
4045	4434	11797	11342
4046	4102	2207	4367
4047	3535	5907	9026
4048	10126	13320	13271
4049	4582	9952	8995
4050	4197	892	2409
4051	5557	12808	10776
4052	5026	12221	12550
4053	10395	11807	12402
4054	6064	3786	422
4055	4866	1795	7456
4056	2877	4287	10939
4057	3894	1386	4104
4058	6914	5800	7146
4059	716	737	195
4060	4823	6750	5956
4061	2198	1697	1812
4062	6049	3766	1410
4063	4455	13271	13211
4064	7757	8286	10802
4065	5021	12836	8409
4066	5767	7235	5314
4067	4951	5630	1167
4068	8090	6184	12336
4069	2830	7324	8553
4070	2599	5584	1541
4071	4037	13524	13512
4072	3792	4900	1846
4073	5022	9685	10143
4074	6622	5067	11069
4075	5761	1869	4253
4076	6521	3461	2958
4077	2798	8426	13324
4078	4378	4064	9289
4079	6387	2855	13268
4080	9499	12186	11490
4081	2111	1234	1431
4082	2420	1052	2910
4083	5315	12308	6134
4084	7699	12500	9959
4085	4785	3556	2535
4086	7407	3162	10428
4087	5897	1582	4595
4088	1375	1249	118
4089	7577	6148	12274
4090	6259	12704	12785
4091	4304	5598	8055
4092	8248	9729	5296
4093	3968	2090	9033
4094	2748	1815	10862
4095	4418	8432	10891
4096	10174	9113	10925
4097	3232	10459	9572
4098	8566	3964	3284
4099	5941	2483	5062
4100	3451	12760	11695
4101	6200	12871	8890
4102	5780	11861	7037
4103	2558	4022	9161
4104	5468	2093	4032
4105	5737	2821	6505
4106	5700	13336	13286
4107	1654	992	2066
4108	2424	2690	950
4109	5129	2946	5192
4110	2455	1690	3186
4111	4061	12980	11778
4112	9255	12801	11711
4113	3687	2759	1097
4114	783	788	281
4115	6695	4850	4193
4116	5704	11466	9213
4117	4054	12554	11608
4118	6245	12127	9324
4119	3898	1895	4031
4120	2430	2621	1664
4121	5865	3134	7508
4122	4035	6435	11888
4123	6771	3704	10467
4124	5277	11594	9783
4125	5282	7939	10477
4126	9015	10995	12180
4127	5205	8780	8924
4128	560	976	552
4129	4437	12110	11458
4130	2628	1321	2155
4131	5334	5290	12735
4132	6091	13467	13447
4133	2347	1989	4826
4134	5668	8158	10669
4135	805	732	1417
4136	3735	8811	4266
4137	4525	13152	13092
4138	3923	6305	6784
4139	6255	12735	11682
4140	7269	7839	9214
4141	6095	11983	12463
4142	3176	12126	11465
4143	4846	11736	10468
4144	10453	10831	8632
4145	1665	978	810
4146	9075	13503	10898
4147	1888	6017	7838
4148	7789	13352	13302
4149	6523	5605	4726
4150	4899	2087	2809
4151	5191	4577	10561
4152	3432	11494	11237
4153	4507	12234	10616
4154	2618	1094	1774
4155	7339	5156	9739
4156	4769	12860	10799
4157	3876	1124	884
4158	4331	8230	9395
4159	6679	6256	11410
4160	7610	6978	7117
4161	3721	7299	9533
4162	8115	7990	9287
4163	6127	7804	7266
4164	2155	4024	7255
4165	5311	1078	989
4166	2569	2240	238
4167	4288	3484	4267
4168	4978	4660	13365
4169	2360	4816	3080
4170	4702	6191	2554
4171	4209	13510	13495
4172	5533	3626	5193
4173	1055	2102	3344
4174	6607	2455	5781
4175	8865	6766	10101
4176	4589	2924	3433
4177	1766	2588	423
4178	292	845	8
4179	1839	2606	2308
4180	3750	2367	893
4181	5345	8647	2285
4182	7508	4805	1801
4183	9056	13505	13490
4184	5124	8033	9876
4185	7561	8387	11880
4186	7847	3701	12359
4187	3765	11507	9222
4188	2372	7827	5223
4189	6549	6319	12628
4190	4575	1362	3683
4191	2458	1694	5618
4192	7809	3967	4657
4193	6243	6280	354
4194	2616	2739	544
4195	4180	3513	2362
4196	2376	1402	2891
4197	3701	1936	799
4198	4717	1471	2606
4199	3639	1195	3034
4200	6209	10617	10252
4201	3967	7883	8314
4202	6993	4987	5323
4203	3632	11876	5925
4204	6792	3900	4091
4205	5165	4761	2012
4206	3971	683	5808
4207	5211	1562	2921
4208	8570	7888	9788
4209	5536	8182	11600
4210	4760	5591	5265
4211	4222	1468	2776
4212	4411	6850	6590
4213	8535	7841	12301
4214	5683	11461	12297
4215	4410	3799	1629
4216	2723	3725	6132
4217	5820	1707	8654
4218	4381	8202	12737
4219	5491	12624	7649
4220	2218	1175	3699
4221	9614	4748	9450
4222	4624	1843	2983
4223	4238	7612	6282
4224	6198	7697	9157
4225	5058	3321	3836
4226	2659	2365	10197
4227	5850	8074	12523
4228	5464	1849	8128
4229	9986	6412	11827
4230	5493	1439	4713
4231	2404	1266	2099
4232	9895	13407	13376
4233	4395	1549	711
4234	11514	13394	13358
4235	2332	8192	12723
4236	3836	8199	10717
4237	9195	11114	9685
4238	11487	12166	12528
4239	1764	980	872
4240	6330	2652	6483
4241	4373	2364	2377
4242	2582	2363	4766
4243	6451	6264	12484
4244	5592	10948	8645
4245	4241	7789	9192
4246	10150	12303	11529
4247	2147	1581	297
4248	2079	1355	1974
4249	8210	3189	12659
4250	4979	2221	1946
4251	6357	4682	5730
4252	4923	4529	4954
4253	4660	7336	6432
4254	9918	9427	7715
4255	10204	7650	11123
4256	1424	971	2320
4257	3979	1363	2590
4258	9374	5342	13133
4259	5887	2901	9463
4260	5611	1436	2034
4261	4313	3023	1623
4262	10606	13330	13280
4263	2981	11982	11408
4264	6735	4714	3064
4265	7606	9056	5133
4266	5934	4474	11084
4267	4662	1597	3335
4268	3957	1205	442
4269	1870	926	606
4270	5400	13197	11860
4271	8796	11918	7968
4272	6566	2666	10497
4273	5010	12418	10663
4274	7368	6820	6585
4275	3966	5225	9291
4276	5698	11551	12318
4277	2621	2281	4804
4278	8019	8456	13526
4279	5930	5100	5695
4280	10478	10035	5052
4281	4341	3608	5319
4282	5106	3098	5021
4283	1380	963	839
4284	3795	1437	2463
4285	2533	1806	11349
4286	5451	5815	6644
4287	4664	4975	5828
4288	5140	10721	9613
4289	5705	12686	12775
4290	4111	3903	2370
4291	9092	12366	11554
4292	7771	11907	11383
4293	5957	7648	3767
4294	7229	10554	12105
4295	7661	11802	11345
4296	5797	2558	1823
4297	1294	1248	821
4298	1936	1314	652
4299	4863	1633	1301
4300	4249	2453	861
4301	2368	1586	2909
4302	2496	1672	518
4303	5701	11454	7585
4304	2425	2826	11229
4305	7698	13180	13118
4306	3620	3175	6776
4307	6710	5926	1509
4308	5115	2318	6802
4309	4419	1454	3749
4310	6621	11476	10403
4311	7129	8681	6567
4312	8365	2113	13102
4313	7641	3596	6021
4314	8368	11404	8717
4315	10481	6380	11722
4316	3030	12359	5723
4317	4749	2069	2536
4318	2436	1345	11055
4319	6258	12228	11501
4320	3231	12252	10620
4321	4942	3217	1672
4322	4537	12794	12842
4323	7565	4798	299
4324	9946	4851	4734
4325	2825	1039	3150
4326	3718	1578	334
4327	4743	8159	12663
4328	4922	4652	13208
4329	1384	1211	932
4330	3793	7826	5710
4331	3775	13525	13513
4332	3462	12819	11715
4333	4447	12426	11571
4334	4199	3123	2448
4335	6582	10038	7436
4336	3622	968	3770
4337	5569	4523	10357
4338	10460	11883	11375
4339	7263	3727	7053
4340	2615	2805	6271
4341	6831	1874	1677
4342	6426	3064	7356
4343	5470	2371	4451
4344	2311	1995	1009
4345	2070	3642	2416
4346	5415	10815	9125
4347	4135	1279	1712
4348	9826	11022	11138
4349	2552	4359	4540
4350	2874	8060	11454
4351	5253	1328	4027
4352	3770	9760	7741
4353	4686	7332	9544
4354	2551	3950	8123
4355	5101	4395	5655
4356	4371	3870	5979
4357	4218	4977	2748
4358	876	1268	274
4359	8605	10773	11090
4360	4083	11603	11269
4361	4872	7880	7595
4362	9035	1657	8475
4363	9608	8073	9330
4364	4402	5740	1298
4365	6293	3780	4482
4366	4213	10278	9557
4367	9605	12059	10565
4368	6055	12584	10714
4369	3592	8165	10676
4370	6848	6005	7510
4371	3469	11926	10519
4372	6725	10060	10180
4373	7066	5239	10546
4374	4718	1252	597
4375	4443	11052	10314
4376	2546	1608	740
4377	4200	10334	10211
4378	625	1157	51
4379	4272	4579	10568
4380	5395	11537	9229
4381	6998	4322	574
4382	3660	4255	2617
4383	6887	2699	2101
4384	5040	3294	1808
4385	2984	11440	7929
4386	1475	1255	498
4387	1629	1105	556
4388	5509	3860	9465
4389	10225	8056	9894
4390	5155	4984	1891
4391	1507	1361	2118
4392	7546	8068	9327
4393	6571	3157	5915
4394	5139	13189	9428
4395	5793	5231	9294
4396	7786	12042	12479
4397	2293	1458	11468
4398	4022	1911	5097
4399	5795	4057	7290
4400	8557	10601	12108
4401	7120	5887	4024
4402	1861	2508	8290
4403	4556	2899	6162
4404	2788	1213	3208
4405	10526	7769	7258
4406	5278	11268	8279
4407	9297	3427	12835
4408	7043	11408	9745
4409	5245	1957	7853
4410	5071	1747	4026
4411	5356	2009	5049
4412	7333	2346	4740
4413	7584	12749	12811
4414	4363	1853	4944
4415	4394	7030	10947
4416	5325	7736	7889
4417	7171	9234	3809
4418	7176	3218	6794
4419	3528	1506	2930
4420	6912	3634	5064
4421	3707	8960	2569
4422	9004	6583	4698
4423	5590	2254	4919
4424	8121	5304	11693
4425	5799	2550	1368
4426	3465	8504	4816
4427	6077	10216	6669
4428	10349	7172	12020
4429	6399	2473	8982
4430	5448	8945	413
4431	6590	3797	5253
4432	6306	9485	10943
4433	6482	7707	4949
4434	1471	1254	212
4435	3110	12087	12499
4436	4025	1803	4957
4437	7925	6040	7855
4438	6711	7953	9269
4439	4285	2257	6066
4440	5977	9513	4743
4441	5235	9194	2298
4442	8577	4509	7553
4443	5806	1735	4505
4444	6536	1796	12061
4445	4577	6003	2712
4446	3651	10318	5851
4447	3257	11364	3106
4448	685	1163	201
4449	4636	1999	1203
4450	3827	2829	7601
4451	4680	2078	1961
4452	8417	11578	8742
4453	11594	10244	6913
4454	12426	11500	11238
4455	2960	10785	12137
4456	4583	4564	11355
4457	10279	13295	10877
4458	2636	2347	3906
4459	2210	2604	5439
4460	5287	1660	6414
4461	7464	4151	6560
4462	1365	1294	1077
4463	3412	12341	12611
4464	9619	4566	12412
4465	1289	901	1046
4466	1318	1400	936
4467	1761	1789	2164
4468	2493	1494	355
4469	4864	6732	10096
4470	5937	2728	1329
4471	7278	12796	9408
4472	7072	8529	208
4473	1143	1312	259
4474	5498	2000	1317
4475	4184	1589	2573
4476	7080	5048	6255
4477	3510	2403	8878
4478	5628	2915	1918
4479	4701	4691	3164
4480	2261	1945	2313
4481	6963	4503	12192
4482	3901	1701	1136
4483	4843	10936	10302
4484	5193	2490	6954
4485	3893	2927	8970
4486	6826	13291	13238
4487	4117	1692	2487
4488	10064	11948	9857
4489	5567	11026	11140
4490	4994	11342	11203
4491	7679	3959	9541
4492	10424	11717	9808
4493	8589	3349	9045
4494	3249	12332	12607
4495	11236	10307	11029
4496	2234	4086	11560
4497	6915	3628	3604
4498	9290	9567	3092
4499	7645	11035	9667
4500	3763	7971	9281
4501	673	1090	231
4502	8516	12767	7654
4503	1892	1496	464
4504	9938	12745	12807
4505	3694	5176	4352
4506	5826	4335	8500
4507	2509	3519	7365
4508	2130	2313	2175
4509	917	1577	24
4510	4635	10678	4941
4511	2522	1073	91
4512	5055	3258	6347
4513	2649	8015	9300
4514	2847	5123	6991
4515	5189	10938	5698
4516	3669	4487	8642
4517	6925	5872	3844
4518	3965	1851	2816
4519	4984	6344	10711
4520	1519	1193	515
4521	6806	7239	5642
4522	9579	13199	11861
4523	5410	11281	12244
4524	8425	6868	5974
4525	476	804	154
4526	5973	2763	4206
4527	4189	2333	2782
4528	9913	13294	13245
4529	1327	1167	444
4530	7458	5986	7197
4531	3560	1453	1642
4532	724	833	247
4533	5343	1065	595
4534	2306	1260	1890
4535	8477	11949	12446
4536	4762	2622	5632
4537	9684	7604	7526
4538	3874	5658	5605
4539	4017	3042	2248
4540	7284	5211	11352
4541	5520	3765	2004
4542	4104	3226	4481
4543	5369	8385	10872
4544	8026	9373	4088
4545	4330	884	5690
4546	3943	8409	10881
4547	6262	12172	11484
4548	5446	1835	1840
4549	1631	945	1539
4550	6424	4444	3152
4551	6840	2182	7947
4552	7302	9127	1878
4553	4415	8063	6541
4554	9904	13324	13275
4555	7601	7548	7205
4556	7190	5422	1369
4557	6902	13073	11814
4558	5326	2462	2444
4559	7553	4289	1441
4560	8188	12368	9935
4561	2222	4909	8090
4562	5913	12165	12525
4563	1793	1088	577
4564	3912	2215	734
4565	2764	7674	6492
4566	7415	6308	7992
4567	8599	12784	11703
4568	4810	2886	889
4569	7473	3028	336
4570	5923	10493	7484
4571	445	907	131
4572	4991	9155	5136
4573	4555	11013	6984
4574	4906	4186	3966
4575	3588	1212	2692
4576	4617	7874	9238
4577	10999	6399	10047
4578	1752	1417	1205
4579	8325	12346	11545
4580	1723	2307	1227
4581	4770	11333	11197
4582	6468	2014	5358
4583	9515	12891	12900
4584	7983	7437	12092
4585	2513	8197	9978
4586	5076	7623	10297
4587	5994	2557	3706
4588	3580	1897	2030
4589	1570	1557	458
4590	4801	1677	694
4591	9251	7585	9122
4592	10449	7711	12202
4593	1020	1267	910
4594	9431	11779	10482
4595	3188	13016	10831
4596	6433	1903	8668
4597	2575	1315	961
4598	7934	7852	8303
4599	5171	4743	7346
4600	4397	2438	1314
4601	6469	6356	9391
4602	3870	1659	3425
4603	4855	2076	8094
4604	9455	8022	11412
4605	3441	11307	8704
4606	7184	7673	11136
4607	11553	11178	11172
4608	3496	1354	340
4609	3844	8043	9887
4610	9962	2655	12217
4611	4629	3050	8925
4612	7457	3922	4211
4613	6685	1899	9610
4614	3884	5323	11758
4615	4867	4205	1105
4616	8914	1838	2851
4617	2132	2601	5275
4618	6872	3690	6759
4619	4644	1593	3824
4620	2442	13491	13472
4621	5732	1533	2013
4622	6830	12235	9337
4623	7501	7716	10328
4624	3815	1529	822
4625	6865	2507	8713
4626	8159	5743	8494
4627	10413	10769	12136
4628	6211	2752	5980
4629	6643	3953	3929
4630	6442	10392	11037
4631	4205	1852	6270
4632	2670	1505	5166
4633	11782	12245	11507
4634	2080	1786	585
4635	7277	2843	10675
4636	4805	3401	10501
4637	4473	9459	6613
4638	4370	2640	12073
4639	4320	2349	2442
4640	4590	5191	10441
4641	7807	6771	5003
4642	7863	9103	1361
4643	986	1335	1215
4644	2096	1881	1565
4645	8041	2279	8763
4646	4479	10563	9088
4647	5111	8162	9367
4648	8263	7762	6752
4649	9426	1848	8521
4650	5972	4424	5197
4651	5354	4666	13551
4652	5479	4317	8493
4653	3728	1131	2906
4654	4839	9647	6865
4655	3549	6878	1166
4656	6309	9087	3251
4657	4421	6301	12571
4658	4499	12069	12493
4659	5999	3812	1562
4660	5658	3501	10914
4661	7518	12691	11664
4662	434	3593	3371
4663	8179	13411	11939
4664	5500	2374	6472
4665	5989	1542	5501
4666	3685	4999	4655
4667	2483	1226	1110
4668	2771	1334	1017
4669	3703	2451	2526
4670	7111	12761	10765
4671	4572	1344	4327
4672	8487	2085	10168
4673	7292	11481	11232
4674	4766	11648	9793
4675	3658	5153	7914
4676	4318	1890	3584
4677	5621	10116	8551
4678	6345	7660	8246
4679	4637	2780	5324
4680	5912	9626	10136
4681	748	1033	817
4682	6997	5396	3465
4683	4885	11028	7239
4684	1515	935	1332
4685	7767	4950	5461
4686	958	2656	8691
4687	4821	7189	1925
4688	8959	13543	13538
4689	6594	9278	8464
4690	8556	13051	13019
4691	6016	6187	11281
4692	6208	11340	5552
4693	4245	3525	3894
4694	6509	8625	11977
4695	3846	3676	6502
4696	11927	12201	12539
4697	259	1028	70
4698	4579	4516	4247
4699	7617	11700	9804
4700	2139	3284	3179
4701	4726	4204	1143
4702	2374	6811	7087
4703	8541	3691	7271
4704	3959	1465	909
4705	5776	11235	2418
4706	11014	12831	10784
4707	1162	1310	1018
4708	5686	10647	10260
4709	7411	5929	5498
4710	3978	1526	137
4711	4653	2123	1196
4712	4044	13469	13449
4713	12225	8133	12601
4714	3999	1687	2191
4715	4451	12246	9914
4716	6941	5704	5991
4717	6472	3706	3390
4718	8946	11062	10316
4719	1928	1011	640
4720	8016	3404	9841
4721	4368	6038	8634
4722	2903	2013	1476
4723	3955	6386	12879
4724	9681	7344	8564
4725	4651	4442	7488
4726	8607	10285	8573
4727	4678	1538	4412
4728	2286	1231	186
4729	5713	1827	945
4730	3309	11667	12355
4731	6322	12661	11645
4732	7101	10923	8236
4733	3653	8039	6128
4734	10907	6010	12124
4735	5617	6145	6519
4736	5274	3030	1044
4737	6545	7854	9224
4738	4657	5889	10997
4739	4632	11413	10394
4740	6910	8047	9321
4741	4095	2058	3122
4742	2555	6375	10004
4743	3837	2777	3149
4744	9612	10994	12178
4745	1204	1126	216
4746	11776	10719	10273
4747	2203	1017	939
4748	7088	10073	6041
4749	4695	1613	1690
4750	3781	1760	4807
4751	10633	13231	13169
4752	1067	1180	268
4753	4122	4492	8237
4754	1643	1086	55
4755	9713	11521	12311
4756	2677	1929	256
4757	7766	2486	9078
4758	5743	2691	3461
4759	5294	3306	3196
4760	9507	7885	12337
4761	6917	3650	6956
4762	4484	12964	10818
4763	7145	4884	5281
4764	3839	5251	9326
4765	7988	9266	3987
4766	5102	2141	2733
4767	7899	4866	185
4768	1830	7935	12384
4769	8246	6224	7612
4770	9778	13482	11961
4771	7492	8781	3299
4772	6587	4886	7719
4773	4869	1733	1360
4774	10234	7255	3678
4775	2487	1238	580
4776	10085	7510	12116
4777	3914	7364	5061
4778	2087	972	2071
4779	3226	12428	11572
4780	9565	7887	12339
4781	7348	2939	6650
4782	926	1572	103
4783	4713	13213	9432
4784	11763	11074	11152
4785	5899	10717	8213
4786	6646	2977	7941
4787	4725	5064	2647
4788	6879	6794	4079
4789	4757	4243	4185
4790	4735	2025	6754
4791	6600	5912	6236
4792	6836	5434	571
4793	4714	13446	11952
4794	8861	10415	3756
4795	6355	2485	9075
4796	8715	2383	8723
4797	5960	2955	5878
4798	10124	11735	11319
4799	7409	7850	12306
4800	6457	6595	4062
4801	5070	1725	3880
4802	1538	1530	222
4803	7733	2612	6853
4804	4697	6153	11220
4805	7132	3684	8698
4806	764	1164	905
4807	3937	1916	2001
4808	4266	2712	1230
4809	4488	10160	11013
4810	8438	11585	12327
4811	2519	1686	1118
4812	2119	1409	1616
4813	6470	1698	5315
4814	6117	4378	5325
4815	7033	5469	5948
4816	5267	3753	13496
4817	8552	10650	4564
4818	4902	7875	5713
4819	2684	12367	12627
4820	7166	10434	7801
4821	5154	1946	5467
4822	953	1559	2735
4823	4914	3274	3484
4824	5774	3769	746
4825	4700	1630	2495
4826	3798	13169	11849
4827	6805	2270	7883
4828	1558	1179	531
4829	8203	10275	5339
4830	4152	8088	7312
4831	4847	6932	3901
4832	7094	3009	4814
4833	6444	11212	11177
4834	1497	852	561
4835	1251	1649	1981
4836	1390	1588	948
4837	4584	1498	1436
4838	4610	9108	8452
4839	4681	2635	7172
4840	3729	4023	9699
4841	7541	2202	1859
4842	5447	2178	5703
4843	5105	2446	2679
4844	11701	12828	11719
4845	6045	6513	2321
4846	5823	3259	4270
4847	6923	3395	6315
4848	3809	8170	5389
4849	3607	1675	887
4850	6335	5455	2133
4851	5241	6830	2145
4852	3833	1300	2236
4853	5586	2914	1994
4854	11178	12981	12964
4855	10925	7370	6916
4856	1451	1472	389
4857	5409	12395	12641
4858	8167	12397	12643
4859	7796	2315	1678
4860	5542	2556	2244
4861	4096	1563	6030
4862	11876	3444	438
4863	6696	8123	9345
4864	8447	11562	9234
4865	6455	10890	12159
4866	6098	2704	2323
4867	4279	1824	3790
4868	5647	4471	3694
4869	8324	5223	8794
4870	3559	1388	921
4871	7868	6372	12809
4872	4413	8304	12933
4873	1634	2880	1086
4874	4761	1223	3712
4875	5182	6036	11104
4876	5009	10494	11048
4877	9291	3938	12027
4878	3919	2353	4887
4879	5041	2648	8612
4880	1392	1256	685
4881	8903	4337	3833
4882	4400	8249	10762
4883	5579	2162	3148
4884	3329	12401	12646
4885	10487	12072	11442
4886	1821	3252	2330
4887	6069	1706	7489
4888	4297	5387	4255
4889	3736	11162	7253
4890	8422	11706	12365
4891	6446	9910	10162
4892	5762	3910	5795
4893	5453	5104	7533
4894	4306	1104	985
